,order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,first_name,last_name,phone,email,street,city,state,zip_code,item_id,product_id,quantity,list_price,discount
1291,460,691,4,2016-09-25,2016-09-27,2016-09-26,3,8,Ladawn,Downs,(281) 165-2090,ladawn.downs@yahoo.com,7452 S. Airport Court ,Houston,TX,77016,4,22,2,269.99,0.1
1292,461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,Brittney,Rojas,,brittney.rojas@aol.com,2 E. Overlook Ave. ,Kingston,NY,12401,1,16,1,599.99,0.07
1293,461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,Brittney,Rojas,,brittney.rojas@aol.com,2 E. Overlook Ave. ,Kingston,NY,12401,2,4,1,2899.99,0.2
1294,461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,Brittney,Rojas,,brittney.rojas@aol.com,2 E. Overlook Ave. ,Kingston,NY,12401,3,8,2,1799.99,0.05
1295,461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,Brittney,Rojas,,brittney.rojas@aol.com,2 E. Overlook Ave. ,Kingston,NY,12401,4,24,1,549.99,0.1
1296,461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,Brittney,Rojas,,brittney.rojas@aol.com,2 E. Overlook Ave. ,Kingston,NY,12401,5,18,2,449.0,0.1
1297,462,852,4,2016-09-27,2016-09-28,2016-09-29,2,6,Lezlie,Thompson,,lezlie.thompson@yahoo.com,73 Vernon St. ,Freeport,NY,11520,1,12,2,549.99,0.1
1298,463,964,4,2016-09-27,2016-09-28,2016-09-28,3,8,Brent,Calderon,(361) 981-8725,brent.calderon@aol.com,3 Thomas St. ,Corpus Christi,TX,78418,1,13,2,269.99,0.07
1299,464,74,4,2016-09-28,2016-09-30,2016-09-29,2,7,Georgeann,Waller,,georgeann.waller@yahoo.com,9797 Bald Hill Ave. ,North Tonawanda,NY,14120,1,7,1,3999.99,0.1
1300,465,1198,4,2016-09-28,2016-10-01,2016-10-01,2,6,Cheryll,Snyder,,cheryll.snyder@yahoo.com,77 E. Liberty St. ,Brooklyn,NY,11201,1,6,2,469.99,0.1
1301,465,1198,4,2016-09-28,2016-10-01,2016-10-01,2,6,Cheryll,Snyder,,cheryll.snyder@yahoo.com,77 E. Liberty St. ,Brooklyn,NY,11201,2,25,2,499.99,0.1
1302,466,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,Ernest,Rollins,,ernest.rollins@yahoo.com,4 West Ridge Dr. ,Oakland Gardens,NY,11364,1,19,2,449.0,0.2
1303,466,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,Ernest,Rollins,,ernest.rollins@yahoo.com,4 West Ridge Dr. ,Oakland Gardens,NY,11364,2,6,1,469.99,0.2
1304,466,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,Ernest,Rollins,,ernest.rollins@yahoo.com,4 West Ridge Dr. ,Oakland Gardens,NY,11364,3,7,2,3999.99,0.05
1305,466,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,Ernest,Rollins,,ernest.rollins@yahoo.com,4 West Ridge Dr. ,Oakland Gardens,NY,11364,4,15,1,529.99,0.1
1306,466,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,Ernest,Rollins,,ernest.rollins@yahoo.com,4 West Ridge Dr. ,Oakland Gardens,NY,11364,5,5,1,1320.99,0.1
1307,467,555,4,2016-09-28,2016-09-30,2016-09-30,3,8,Marry,Benjamin,,marry.benjamin@yahoo.com,33 Amerige Street ,Forney,TX,75126,1,19,1,449.0,0.07
1308,467,555,4,2016-09-28,2016-09-30,2016-09-30,3,8,Marry,Benjamin,,marry.benjamin@yahoo.com,33 Amerige Street ,Forney,TX,75126,2,10,1,1549.0,0.07
1309,467,555,4,2016-09-28,2016-09-30,2016-09-30,3,8,Marry,Benjamin,,marry.benjamin@yahoo.com,33 Amerige Street ,Forney,TX,75126,3,22,2,269.99,0.1
1310,467,555,4,2016-09-28,2016-09-30,2016-09-30,3,8,Marry,Benjamin,,marry.benjamin@yahoo.com,33 Amerige Street ,Forney,TX,75126,4,17,2,429.0,0.07
1311,467,555,4,2016-09-28,2016-09-30,2016-09-30,3,8,Marry,Benjamin,,marry.benjamin@yahoo.com,33 Amerige Street ,Forney,TX,75126,5,11,1,1680.99,0.1
1312,468,1261,4,2016-09-29,2016-10-02,2016-09-30,1,3,Adelaida,Hancock,,adelaida.hancock@aol.com,669 S. Gartner Street ,San Pablo,CA,94806,1,19,1,449.0,0.1
1313,468,1261,4,2016-09-29,2016-10-02,2016-09-30,1,3,Adelaida,Hancock,,adelaida.hancock@aol.com,669 S. Gartner Street ,San Pablo,CA,94806,2,9,2,2999.99,0.05
1314,468,1261,4,2016-09-29,2016-10-02,2016-09-30,1,3,Adelaida,Hancock,,adelaida.hancock@aol.com,669 S. Gartner Street ,San Pablo,CA,94806,3,10,2,1549.0,0.05
1315,468,1261,4,2016-09-29,2016-10-02,2016-09-30,1,3,Adelaida,Hancock,,adelaida.hancock@aol.com,669 S. Gartner Street ,San Pablo,CA,94806,4,25,1,499.99,0.1
1316,469,1089,4,2016-09-29,2016-10-02,2016-10-02,2,7,Chere,Mcfadden,,chere.mcfadden@yahoo.com,695 San Pablo Drive ,Orchard Park,NY,14127,1,8,2,1799.99,0.1
1317,469,1089,4,2016-09-29,2016-10-02,2016-10-02,2,7,Chere,Mcfadden,,chere.mcfadden@yahoo.com,695 San Pablo Drive ,Orchard Park,NY,14127,2,4,1,2899.99,0.07
1318,469,1089,4,2016-09-29,2016-10-02,2016-10-02,2,7,Chere,Mcfadden,,chere.mcfadden@yahoo.com,695 San Pablo Drive ,Orchard Park,NY,14127,3,15,2,529.99,0.2
1319,470,641,4,2016-09-30,2016-10-02,2016-10-02,1,3,Derrick,Marks,,derrick.marks@yahoo.com,7247 East Prairie Lane ,Glendora,CA,91740,1,18,1,449.0,0.05
1320,470,641,4,2016-09-30,2016-10-02,2016-10-02,1,3,Derrick,Marks,,derrick.marks@yahoo.com,7247 East Prairie Lane ,Glendora,CA,91740,2,13,1,269.99,0.05
1321,470,641,4,2016-09-30,2016-10-02,2016-10-02,1,3,Derrick,Marks,,derrick.marks@yahoo.com,7247 East Prairie Lane ,Glendora,CA,91740,3,8,2,1799.99,0.2
1322,471,697,4,2016-09-30,2016-10-02,2016-10-01,1,3,Alane,Mccarty,(619) 377-8586,alane.mccarty@hotmail.com,8254 Hilldale Street ,San Diego,CA,92111,1,14,1,269.99,0.2
1323,471,697,4,2016-09-30,2016-10-02,2016-10-01,1,3,Alane,Mccarty,(619) 377-8586,alane.mccarty@hotmail.com,8254 Hilldale Street ,San Diego,CA,92111,2,13,2,269.99,0.05
1324,472,468,4,2016-09-30,2016-10-01,2016-10-01,2,7,Jeanett,Herman,,jeanett.herman@hotmail.com,839 East Arch Street ,Lindenhurst,NY,11757,1,15,1,529.99,0.1
1325,472,468,4,2016-09-30,2016-10-01,2016-10-01,2,7,Jeanett,Herman,,jeanett.herman@hotmail.com,839 East Arch Street ,Lindenhurst,NY,11757,2,21,2,269.99,0.1
1326,473,549,4,2016-09-30,2016-10-02,2016-10-03,2,7,Elmo,Arnold,(562) 841-9339,elmo.arnold@aol.com,7616 Lyme Rd. ,Long Beach,NY,11561,1,26,1,599.99,0.07
1327,474,553,4,2016-10-01,2016-10-04,2016-10-04,1,3,Rory,Cooper,,rory.cooper@gmail.com,459 West Street ,Rocklin,CA,95677,1,19,2,449.0,0.05
1328,474,553,4,2016-10-01,2016-10-04,2016-10-04,1,3,Rory,Cooper,,rory.cooper@gmail.com,459 West Street ,Rocklin,CA,95677,2,11,1,1680.99,0.2
1329,475,241,4,2016-10-01,2016-10-04,2016-10-03,2,7,Manie,Sanchez,,manie.sanchez@hotmail.com,471 Illinois Ave. ,Queensbury,NY,12804,1,17,2,429.0,0.07
1330,475,241,4,2016-10-01,2016-10-04,2016-10-03,2,7,Manie,Sanchez,,manie.sanchez@hotmail.com,471 Illinois Ave. ,Queensbury,NY,12804,2,26,2,599.99,0.2
1331,475,241,4,2016-10-01,2016-10-04,2016-10-03,2,7,Manie,Sanchez,,manie.sanchez@hotmail.com,471 Illinois Ave. ,Queensbury,NY,12804,3,25,1,499.99,0.2
1332,476,559,4,2016-10-01,2016-10-04,2016-10-02,2,6,Basilia,Thornton,(631) 592-9548,basilia.thornton@hotmail.com,9033 Pine Dr. ,Brentwood,NY,11717,1,22,2,269.99,0.07
1333,476,559,4,2016-10-01,2016-10-04,2016-10-02,2,6,Basilia,Thornton,(631) 592-9548,basilia.thornton@hotmail.com,9033 Pine Dr. ,Brentwood,NY,11717,2,4,2,2899.99,0.2
1334,476,559,4,2016-10-01,2016-10-04,2016-10-02,2,6,Basilia,Thornton,(631) 592-9548,basilia.thornton@hotmail.com,9033 Pine Dr. ,Brentwood,NY,11717,3,11,2,1680.99,0.07
1335,476,559,4,2016-10-01,2016-10-04,2016-10-02,2,6,Basilia,Thornton,(631) 592-9548,basilia.thornton@hotmail.com,9033 Pine Dr. ,Brentwood,NY,11717,4,20,2,599.99,0.05
1336,477,449,4,2016-10-02,2016-10-05,2016-10-04,1,2,Josie,Schultz,,josie.schultz@hotmail.com,225 Mammoth Street ,Canyon Country,CA,91387,1,6,1,469.99,0.1
1337,477,449,4,2016-10-02,2016-10-05,2016-10-04,1,2,Josie,Schultz,,josie.schultz@hotmail.com,225 Mammoth Street ,Canyon Country,CA,91387,2,10,1,1549.0,0.05
1338,478,304,4,2016-10-02,2016-10-05,2016-10-03,2,7,Jayme,Zamora,,jayme.zamora@gmail.com,2 Ridge Lane ,Springfield Gardens,NY,11413,1,21,2,269.99,0.07
1339,479,984,4,2016-10-03,2016-10-04,2016-10-04,2,6,Ivette,Warren,,ivette.warren@gmail.com,8408 Thomas Street ,Franklin Square,NY,11010,1,26,1,599.99,0.07
1340,479,984,4,2016-10-03,2016-10-04,2016-10-04,2,6,Ivette,Warren,,ivette.warren@gmail.com,8408 Thomas Street ,Franklin Square,NY,11010,2,12,1,549.99,0.05
1341,479,984,4,2016-10-03,2016-10-04,2016-10-04,2,6,Ivette,Warren,,ivette.warren@gmail.com,8408 Thomas Street ,Franklin Square,NY,11010,3,21,1,269.99,0.2
1342,479,984,4,2016-10-03,2016-10-04,2016-10-04,2,6,Ivette,Warren,,ivette.warren@gmail.com,8408 Thomas Street ,Franklin Square,NY,11010,4,7,1,3999.99,0.05
1343,479,984,4,2016-10-03,2016-10-04,2016-10-04,2,6,Ivette,Warren,,ivette.warren@gmail.com,8408 Thomas Street ,Franklin Square,NY,11010,5,10,1,1549.0,0.2
1344,480,686,4,2016-10-04,2016-10-07,2016-10-05,1,3,Darcel,Harmon,,darcel.harmon@msn.com,966 Hickory Street ,Santa Clara,CA,95050,1,4,1,2899.99,0.05
1345,480,686,4,2016-10-04,2016-10-07,2016-10-05,1,3,Darcel,Harmon,,darcel.harmon@msn.com,966 Hickory Street ,Santa Clara,CA,95050,2,15,1,529.99,0.05
1346,480,686,4,2016-10-04,2016-10-07,2016-10-05,1,3,Darcel,Harmon,,darcel.harmon@msn.com,966 Hickory Street ,Santa Clara,CA,95050,3,23,2,299.99,0.07
1347,481,481,4,2016-10-04,2016-10-07,2016-10-06,3,9,Jayson,Rutledge,,jayson.rutledge@yahoo.com,8672 Coffee St. ,Lake Jackson,TX,77566,1,13,2,269.99,0.2
1348,481,481,4,2016-10-04,2016-10-07,2016-10-06,3,9,Jayson,Rutledge,,jayson.rutledge@yahoo.com,8672 Coffee St. ,Lake Jackson,TX,77566,2,16,2,599.99,0.07
1349,481,481,4,2016-10-04,2016-10-07,2016-10-06,3,9,Jayson,Rutledge,,jayson.rutledge@yahoo.com,8672 Coffee St. ,Lake Jackson,TX,77566,3,9,2,2999.99,0.1
1350,482,513,4,2016-10-05,2016-10-06,2016-10-06,2,6,Whitney,Cash,,whitney.cash@gmail.com,8 Surrey Street ,Hamburg,NY,14075,1,13,1,269.99,0.2
1351,482,513,4,2016-10-05,2016-10-06,2016-10-06,2,6,Whitney,Cash,,whitney.cash@gmail.com,8 Surrey Street ,Hamburg,NY,14075,2,14,1,269.99,0.1
1352,483,703,4,2016-10-06,2016-10-07,2016-10-09,1,2,Diana,Cobb,,diana.cobb@hotmail.com,558 Vale St. ,Fullerton,CA,92831,1,17,1,429.0,0.07
1353,484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,Iola,Rasmussen,,iola.rasmussen@yahoo.com,283 N. Manor Station Dr. ,Monroe,NY,10950,1,8,2,1799.99,0.1
1354,484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,Iola,Rasmussen,,iola.rasmussen@yahoo.com,283 N. Manor Station Dr. ,Monroe,NY,10950,2,24,1,549.99,0.05
1355,484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,Iola,Rasmussen,,iola.rasmussen@yahoo.com,283 N. Manor Station Dr. ,Monroe,NY,10950,3,9,2,2999.99,0.05
1356,484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,Iola,Rasmussen,,iola.rasmussen@yahoo.com,283 N. Manor Station Dr. ,Monroe,NY,10950,4,6,1,469.99,0.2
1357,485,465,4,2016-10-06,2016-10-08,2016-10-07,2,7,Birdie,Kramer,(248) 725-2174,birdie.kramer@hotmail.com,311 Newcastle Dr. ,Troy,NY,12180,1,13,1,269.99,0.1
1358,485,465,4,2016-10-06,2016-10-08,2016-10-07,2,7,Birdie,Kramer,(248) 725-2174,birdie.kramer@hotmail.com,311 Newcastle Dr. ,Troy,NY,12180,2,26,2,599.99,0.05
1359,486,709,4,2016-10-06,2016-10-08,2016-10-09,2,7,Vinnie,Chan,,vinnie.chan@aol.com,8750 Surrey St. ,Forest Hills,NY,11375,1,9,1,2999.99,0.07
1360,486,709,4,2016-10-06,2016-10-08,2016-10-09,2,7,Vinnie,Chan,,vinnie.chan@aol.com,8750 Surrey St. ,Forest Hills,NY,11375,2,23,2,299.99,0.05
1361,487,827,4,2016-10-06,2016-10-09,2016-10-09,2,6,George,Pickett,,george.pickett@msn.com,691 Rocky River St. ,Sunnyside,NY,11104,1,6,1,469.99,0.2
1362,488,921,4,2016-10-06,2016-10-09,2016-10-08,2,6,Evelin,Vargas,,evelin.vargas@msn.com,7049 Pin Oak Ave. ,Webster,NY,14580,1,13,2,269.99,0.07
1363,488,921,4,2016-10-06,2016-10-09,2016-10-08,2,6,Evelin,Vargas,,evelin.vargas@msn.com,7049 Pin Oak Ave. ,Webster,NY,14580,2,23,2,299.99,0.05
1364,488,921,4,2016-10-06,2016-10-09,2016-10-08,2,6,Evelin,Vargas,,evelin.vargas@msn.com,7049 Pin Oak Ave. ,Webster,NY,14580,3,22,1,269.99,0.05
1365,489,899,4,2016-10-06,2016-10-08,2016-10-08,3,8,Carisa,Carpenter,,carisa.carpenter@hotmail.com,551 Belmont Lane ,Victoria,TX,77904,1,8,2,1799.99,0.1
1366,490,876,4,2016-10-07,2016-10-10,2016-10-09,2,6,Onita,Macdonald,,onita.macdonald@yahoo.com,94 Wood St. ,Glen Cove,NY,11542,1,12,1,549.99,0.1
1367,490,876,4,2016-10-07,2016-10-10,2016-10-09,2,6,Onita,Macdonald,,onita.macdonald@yahoo.com,94 Wood St. ,Glen Cove,NY,11542,2,23,1,299.99,0.05
1368,490,876,4,2016-10-07,2016-10-10,2016-10-09,2,6,Onita,Macdonald,,onita.macdonald@yahoo.com,94 Wood St. ,Glen Cove,NY,11542,3,14,1,269.99,0.1
1369,490,876,4,2016-10-07,2016-10-10,2016-10-09,2,6,Onita,Macdonald,,onita.macdonald@yahoo.com,94 Wood St. ,Glen Cove,NY,11542,4,13,2,269.99,0.07
1370,491,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,Ji,Burt,,ji.burt@hotmail.com,40 S. Roberts Street ,Apple Valley,CA,92307,1,9,2,2999.99,0.2
1371,491,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,Ji,Burt,,ji.burt@hotmail.com,40 S. Roberts Street ,Apple Valley,CA,92307,2,21,2,269.99,0.05
1372,491,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,Ji,Burt,,ji.burt@hotmail.com,40 S. Roberts Street ,Apple Valley,CA,92307,3,15,2,529.99,0.05
1373,492,191,4,2016-10-09,2016-10-10,2016-10-12,1,2,Graciela,Barber,(805) 656-6987,graciela.barber@hotmail.com,1 E. Young St. ,Oxnard,CA,93035,1,6,1,469.99,0.1
1374,492,191,4,2016-10-09,2016-10-10,2016-10-12,1,2,Graciela,Barber,(805) 656-6987,graciela.barber@hotmail.com,1 E. Young St. ,Oxnard,CA,93035,2,22,2,269.99,0.1
1375,492,191,4,2016-10-09,2016-10-10,2016-10-12,1,2,Graciela,Barber,(805) 656-6987,graciela.barber@hotmail.com,1 E. Young St. ,Oxnard,CA,93035,3,26,1,599.99,0.05
1376,493,796,4,2016-10-09,2016-10-12,2016-10-11,1,3,Rosalie,Coffey,,rosalie.coffey@gmail.com,789 Amerige Dr. ,Upland,CA,91784,1,15,1,529.99,0.05
1377,493,796,4,2016-10-09,2016-10-12,2016-10-11,1,3,Rosalie,Coffey,,rosalie.coffey@gmail.com,789 Amerige Dr. ,Upland,CA,91784,2,18,2,449.0,0.05
1378,493,796,4,2016-10-09,2016-10-12,2016-10-11,1,3,Rosalie,Coffey,,rosalie.coffey@gmail.com,789 Amerige Dr. ,Upland,CA,91784,3,26,1,599.99,0.05
1379,494,875,4,2016-10-09,2016-10-10,2016-10-11,2,6,Tanesha,Sawyer,,tanesha.sawyer@aol.com,9B Kingston Lane ,Rosedale,NY,11422,1,23,1,299.99,0.1
1380,495,712,4,2016-10-10,2016-10-12,2016-10-13,1,3,Kecia,Olsen,,kecia.olsen@msn.com,8389 Central St. ,Santa Cruz,CA,95060,1,22,1,269.99,0.2
1381,495,712,4,2016-10-10,2016-10-12,2016-10-13,1,3,Kecia,Olsen,,kecia.olsen@msn.com,8389 Central St. ,Santa Cruz,CA,95060,2,9,1,2999.99,0.05
1382,496,193,4,2016-10-10,2016-10-12,2016-10-11,2,6,Ayanna,Rhodes,,ayanna.rhodes@msn.com,7425 Pheasant St. ,Hicksville,NY,11801,1,23,1,299.99,0.2
1383,496,193,4,2016-10-10,2016-10-12,2016-10-11,2,6,Ayanna,Rhodes,,ayanna.rhodes@msn.com,7425 Pheasant St. ,Hicksville,NY,11801,2,13,1,269.99,0.1
1384,496,193,4,2016-10-10,2016-10-12,2016-10-11,2,6,Ayanna,Rhodes,,ayanna.rhodes@msn.com,7425 Pheasant St. ,Hicksville,NY,11801,3,21,2,269.99,0.2
1385,497,785,4,2016-10-10,2016-10-11,2016-10-11,2,6,Kandis,Mills,,kandis.mills@hotmail.com,64 Beechwood Drive ,Hamburg,NY,14075,1,25,2,499.99,0.07
1386,498,1331,4,2016-10-10,2016-10-12,2016-10-11,2,6,Divina,Reeves,,divina.reeves@hotmail.com,767 Bradford Dr. ,Newburgh,NY,12550,1,24,1,549.99,0.07
1387,498,1331,4,2016-10-10,2016-10-12,2016-10-11,2,6,Divina,Reeves,,divina.reeves@hotmail.com,767 Bradford Dr. ,Newburgh,NY,12550,2,21,1,269.99,0.1
1388,498,1331,4,2016-10-10,2016-10-12,2016-10-11,2,6,Divina,Reeves,,divina.reeves@hotmail.com,767 Bradford Dr. ,Newburgh,NY,12550,3,10,1,1549.0,0.07
1389,499,260,4,2016-10-11,2016-10-14,2016-10-13,1,2,Rodrick,Shelton,,rodrick.shelton@hotmail.com,7157 Addison Street ,Canyon Country,CA,91387,1,11,1,1680.99,0.2
1390,499,260,4,2016-10-11,2016-10-14,2016-10-13,1,2,Rodrick,Shelton,,rodrick.shelton@hotmail.com,7157 Addison Street ,Canyon Country,CA,91387,2,15,1,529.99,0.07
1391,499,260,4,2016-10-11,2016-10-14,2016-10-13,1,2,Rodrick,Shelton,,rodrick.shelton@hotmail.com,7157 Addison Street ,Canyon Country,CA,91387,3,14,2,269.99,0.2
1392,499,260,4,2016-10-11,2016-10-14,2016-10-13,1,2,Rodrick,Shelton,,rodrick.shelton@hotmail.com,7157 Addison Street ,Canyon Country,CA,91387,4,20,2,599.99,0.1
1393,500,148,4,2016-10-11,2016-10-12,2016-10-13,2,6,Julee,Woodard,,julee.woodard@yahoo.com,869 Summerhouse Dr. ,Richmond Hill,NY,11418,1,12,2,549.99,0.05
1394,500,148,4,2016-10-11,2016-10-12,2016-10-13,2,6,Julee,Woodard,,julee.woodard@yahoo.com,869 Summerhouse Dr. ,Richmond Hill,NY,11418,2,14,1,269.99,0.2
1395,501,977,4,2016-10-11,2016-10-12,2016-10-13,2,7,Barton,Cox,,barton.cox@yahoo.com,8220 Creekside Street ,Amityville,NY,11701,1,19,2,449.0,0.05
1396,501,977,4,2016-10-11,2016-10-12,2016-10-13,2,7,Barton,Cox,,barton.cox@yahoo.com,8220 Creekside Street ,Amityville,NY,11701,2,8,1,1799.99,0.07
1397,501,977,4,2016-10-11,2016-10-12,2016-10-13,2,7,Barton,Cox,,barton.cox@yahoo.com,8220 Creekside Street ,Amityville,NY,11701,3,14,1,269.99,0.1
1398,501,977,4,2016-10-11,2016-10-12,2016-10-13,2,7,Barton,Cox,,barton.cox@yahoo.com,8220 Creekside Street ,Amityville,NY,11701,4,23,2,299.99,0.07
1399,502,401,4,2016-10-12,2016-10-13,2016-10-13,3,9,Shaunda,Barnett,,shaunda.barnett@gmail.com,9366 San Carlos Lane ,Longview,TX,75604,1,13,1,269.99,0.05
1400,503,932,4,2016-10-13,2016-10-16,2016-10-14,2,6,Yvonne,Bean,,yvonne.bean@yahoo.com,20 W. Marsh Ave. ,Wappingers Falls,NY,12590,1,13,2,269.99,0.07
1401,503,932,4,2016-10-13,2016-10-16,2016-10-14,2,6,Yvonne,Bean,,yvonne.bean@yahoo.com,20 W. Marsh Ave. ,Wappingers Falls,NY,12590,2,10,1,1549.0,0.05
1402,504,1381,4,2016-10-14,2016-10-15,2016-10-15,1,2,Mercedez,Brooks,,mercedez.brooks@hotmail.com,7483 Ann St. ,Duarte,CA,91010,1,24,2,549.99,0.1
1403,504,1381,4,2016-10-14,2016-10-15,2016-10-15,1,2,Mercedez,Brooks,,mercedez.brooks@hotmail.com,7483 Ann St. ,Duarte,CA,91010,2,2,2,749.99,0.05
1404,505,721,4,2016-10-14,2016-10-16,2016-10-17,2,6,Erlinda,Osborne,,erlinda.osborne@yahoo.com,148 Elm St. ,West Islip,NY,11795,1,26,1,599.99,0.2
1405,506,831,4,2016-10-14,2016-10-16,2016-10-16,2,6,Lory,Berg,,lory.berg@aol.com,64 Vine Drive ,Oswego,NY,13126,1,25,1,499.99,0.1
1406,506,831,4,2016-10-14,2016-10-16,2016-10-16,2,6,Lory,Berg,,lory.berg@aol.com,64 Vine Drive ,Oswego,NY,13126,2,7,1,3999.99,0.07
1407,507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,Enoch,Rosario,(559) 329-7615,enoch.rosario@hotmail.com,186 Arlington St. ,Fresno,CA,93706,1,11,2,1680.99,0.05
1408,507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,Enoch,Rosario,(559) 329-7615,enoch.rosario@hotmail.com,186 Arlington St. ,Fresno,CA,93706,2,13,2,269.99,0.07
1409,507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,Enoch,Rosario,(559) 329-7615,enoch.rosario@hotmail.com,186 Arlington St. ,Fresno,CA,93706,3,20,2,599.99,0.1
1410,508,1359,4,2016-10-15,2016-10-18,2016-10-18,2,6,Octavia,Donaldson,,octavia.donaldson@hotmail.com,8095 Wayne Ave. ,Levittown,NY,11756,1,8,1,1799.99,0.05
1411,508,1359,4,2016-10-15,2016-10-18,2016-10-18,2,6,Octavia,Donaldson,,octavia.donaldson@hotmail.com,8095 Wayne Ave. ,Levittown,NY,11756,2,2,2,749.99,0.05
1412,508,1359,4,2016-10-15,2016-10-18,2016-10-18,2,6,Octavia,Donaldson,,octavia.donaldson@hotmail.com,8095 Wayne Ave. ,Levittown,NY,11756,3,10,2,1549.0,0.05
1413,508,1359,4,2016-10-15,2016-10-18,2016-10-18,2,6,Octavia,Donaldson,,octavia.donaldson@hotmail.com,8095 Wayne Ave. ,Levittown,NY,11756,4,25,1,499.99,0.07
1414,509,235,4,2016-10-16,2016-10-17,2016-10-17,2,7,Jeromy,Elliott,,jeromy.elliott@gmail.com,7112 Laurel Street ,Bay Shore,NY,11706,1,23,2,299.99,0.2
1415,509,235,4,2016-10-16,2016-10-17,2016-10-17,2,7,Jeromy,Elliott,,jeromy.elliott@gmail.com,7112 Laurel Street ,Bay Shore,NY,11706,2,4,2,2899.99,0.05
1416,510,586,4,2016-10-17,2016-10-18,2016-10-18,2,7,Ulysses,Gaines,,ulysses.gaines@aol.com,22 Gregory Lane ,Monsey,NY,10952,1,17,1,429.0,0.1
1417,511,377,4,2016-10-18,2016-10-20,2016-10-19,2,7,Klara,Mosley,,klara.mosley@gmail.com,518 Devon Court ,Port Chester,NY,10573,1,22,2,269.99,0.05
1418,511,377,4,2016-10-18,2016-10-20,2016-10-19,2,7,Klara,Mosley,,klara.mosley@gmail.com,518 Devon Court ,Port Chester,NY,10573,2,13,1,269.99,0.1
1419,512,8,4,2016-10-19,2016-10-22,2016-10-20,2,7,Jacquline,Duncan,,jacquline.duncan@yahoo.com,15 Brown St. ,Jackson Heights,NY,11372,1,21,1,269.99,0.07
1420,513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,Lory,Page,,lory.page@hotmail.com,58 Summerhouse Street ,Bay Shore,NY,11706,1,7,1,3999.99,0.07
1421,513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,Lory,Page,,lory.page@hotmail.com,58 Summerhouse Street ,Bay Shore,NY,11706,2,13,1,269.99,0.2
1422,513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,Lory,Page,,lory.page@hotmail.com,58 Summerhouse Street ,Bay Shore,NY,11706,3,23,1,299.99,0.07
1423,514,927,4,2016-10-19,2016-10-21,2016-10-20,2,7,Guillermo,Hart,(212) 652-7198,guillermo.hart@hotmail.com,81 Indian Summer Drive ,New York,NY,10002,1,18,2,449.0,0.2
1424,514,927,4,2016-10-19,2016-10-21,2016-10-20,2,7,Guillermo,Hart,(212) 652-7198,guillermo.hart@hotmail.com,81 Indian Summer Drive ,New York,NY,10002,2,17,2,429.0,0.07
1425,515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,Marcel,Lindsay,,marcel.lindsay@hotmail.com,249 Peninsula St. ,Ossining,NY,10562,1,8,1,1799.99,0.07
1426,515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,Marcel,Lindsay,,marcel.lindsay@hotmail.com,249 Peninsula St. ,Ossining,NY,10562,2,5,1,1320.99,0.1
1427,515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,Marcel,Lindsay,,marcel.lindsay@hotmail.com,249 Peninsula St. ,Ossining,NY,10562,3,25,2,499.99,0.07
1428,515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,Marcel,Lindsay,,marcel.lindsay@hotmail.com,249 Peninsula St. ,Ossining,NY,10562,4,6,2,469.99,0.2
1429,516,111,4,2016-10-21,2016-10-23,2016-10-24,2,6,Shila,White,,shila.white@msn.com,94 Lakeshore Street ,Orchard Park,NY,14127,1,7,1,3999.99,0.05
1430,516,111,4,2016-10-21,2016-10-23,2016-10-24,2,6,Shila,White,,shila.white@msn.com,94 Lakeshore Street ,Orchard Park,NY,14127,2,5,2,1320.99,0.1
1431,517,613,4,2016-10-21,2016-10-22,2016-10-24,2,6,Margene,Eaton,,margene.eaton@yahoo.com,43 Sugar Street ,Wantagh,NY,11793,1,21,2,269.99,0.07
